Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
10-07-2024 00:31,00:31:00,CNR7151916573,Canceled by Driver,CID227510,eBike,Frazer Town,Padmanabhanagar,null,null,null,Customer related issue,null,null,482,null,0,null,null,#NAME?
07-07-2024 23:09,23:09:00,CNR4206926817,Driver Not Found,CID593876,eBike,Varthur,Kengeri,null,null,null,null,null,null,107,null,0,null,null,#NAME?
11-07-2024 20:07,20:07:00,CNR1673772207,Canceled by Driver,CID126862,Bike,Basavanagudi,Shantinagar,null,null,null,Personal & Car related issue,null,null,1074,null,0,null,null,#NAME?
21-07-2024 01:25,01:25:00,CNR1957629155,Success,CID862678,Auto,BTM Layout,Chamarajpet,147,50,null,null,No,null,166,UPI,10,4.3,3.2,#NAME?
30-07-2024 01:29,01:29:00,CNR5598157766,Success,CID987273,Prime Plus,JP Nagar,Majestic,189,85,null,null,Yes,Vehicle Breakdown,2553,Cash,39,3.7,4.7,#NAME?
20-07-2024 14:59,14:59:00,CNR3725081030,Canceled by Customer,CID275000,Mini,Kammanahalli,Rajarajeshwari Nagar,null,null,Driver is not moving towards pickup location,null,null,null,436,null,0,null,null,#NAME?
29-07-2024 03:46,03:46:00,CNR6732319514,Success,CID617147,Prime SUV,Bannerghatta Road,Tumkur Road,294,110,null,null,No,null,150,UPI,26,4.4,3.8,#NAME?
20-07-2024 10:25,10:25:00,CNR5219294798,Driver Not Found,CID240505,Bike,BTM Layout,Basavanagudi,null,null,null,null,null,null,655,null,0,null,null,#NAME?
02-07-2024 07:17,07:17:00,CNR8583099635,Canceled by Customer,CID227011,eBike,Nagarbhavi,Frazer Town,null,null,Driver is not moving towards pickup location,null,null,null,440,null,0,null,null,#NAME?
22-07-2024 12:53,12:53:00,CNR9658724868,Canceled by Customer,CID838865,Prime SUV,Basavanagudi,Peenya,null,null,Change of plans,null,null,null,192,null,0,null,null,#NAME?
17-07-2024 06:52,06:52:00,CNR9593629257,Success,CID978811,Mini,Varthur,Indiranagar,252,145,null,null,No,null,916,Cash,42,4.1,4.9,#NAME?
05-07-2024 14:53,14:53:00,CNR7227547531,Canceled by Customer,CID160241,Prime Plus,Peenya,JP Nagar,null,null,Driver asked to cancel,null,null,null,191,null,0,null,null,#NAME?
06-07-2024 18:10,18:10:00,CNR5229083029,Success,CID130559,Prime SUV,Hennur,Hulimavu,203,55,null,null,No,null,887,Cash,47,4.1,3.2,#NAME?
08-07-2024 05:44,05:44:00,CNR8379761808,Success,CID522887,Mini,Varthur,Rajajinagar,217,55,null,null,No,null,722,UPI,16,3.4,4.9,#NAME?
06-07-2024 09:24,09:24:00,CNR5967332953,Driver Not Found,CID419889,Mini,Cox Town,Bannerghatta Road,null,null,null,null,null,null,121,null,0,null,null,#NAME?
16-07-2024 22:18,22:18:00,CNR7585465601,Driver Not Found,CID826677,Prime Plus,Rajarajeshwari Nagar,Bannerghatta Road,null,null,null,null,null,null,445,null,0,null,null,#NAME?
30-07-2024 22:59,22:59:00,CNR2711037474,Success,CID153166,Prime Sedan,Hosur Road,Basavanagudi,217,25,null,null,Yes,Customer Demand,291,UPI,45,3.1,4,#NAME?
21-07-2024 18:51,18:51:00,CNR7884868776,Canceled by Customer,CID361489,eBike,Nagarbhavi,Ulsoor,null,null,Change of plans,null,null,null,177,null,0,null,null,#NAME?
28-07-2024 02:05,02:05:00,CNR8427552510,Success,CID336426,Mini,Hebbal,Ulsoor,105,130,null,null,Yes,Vehicle Breakdown,531,UPI,47,4.8,4.9,#NAME?
26-07-2024 15:24,15:24:00,CNR2477284809,Success,CID578863,Auto,MG Road,Whitefield,259,65,null,null,No,null,220,UPI,9,3.9,4.1,#NAME?
04-07-2024 11:10,11:10:00,CNR1987270764,Driver Not Found,CID160760,Prime Sedan,BTM Layout,Yeshwanthpur,null,null,null,null,null,null,822,null,0,null,null,#NAME?
28-07-2024 12:33,12:33:00,CNR9991767578,Success,CID548609,Bike,Hosur Road,Whitefield,112,40,null,null,No,null,1785,Cash,20,4.3,4.8,#NAME?
16-07-2024 21:54,21:54:00,CNR1619262139,Success,CID875620,Prime Sedan,Marathahalli,Shivajinagar,224,140,null,null,No,null,833,UPI,14,4.8,4.6,#NAME?
10-07-2024 13:00,13:00:00,CNR5918469582,Success,CID584101,Bike,Nagarbhavi,Peenya,259,60,null,null,No,null,483,Cash,40,3.4,3,#NAME?
11-07-2024 05:24,05:24:00,CNR5262695328,Success,CID546049,Auto,Chamarajpet,KR Puram,77,50,null,null,No,null,442,UPI,17,3.5,3.4,#NAME?
05-07-2024 17:58,17:58:00,CNR5944745895,Driver Not Found,CID429014,Mini,Kengeri,Basavanagudi,null,null,null,null,null,null,273,null,0,null,null,#NAME?
28-07-2024 10:32,10:32:00,CNR4223028796,Success,CID335024,Prime Plus,Tumkur Road,Chamarajpet,280,65,null,null,No,null,2776,Cash,5,3.9,3.3,#NAME?
01-07-2024 15:52,15:52:00,CNR7357106706,Success,CID550145,Prime Sedan,RT Nagar,Padmanabhanagar,210,120,null,null,No,null,343,Cash,44,4,4.6,#NAME?
22-07-2024 00:24,00:24:00,CNR8438181015,Canceled by Driver,CID831564,Prime SUV,HSR Layout,Banashankari,null,null,null,Personal & Car related issue,null,null,443,null,0,null,null,#NAME?
28-07-2024 07:19,07:19:00,CNR6828495021,Success,CID294519,eBike,Richmond Town,Vijayanagar,175,120,null,null,No,null,860,UPI,19,4.3,3.7,#NAME?
05-07-2024 17:58,17:58:00,CNR7785712122,Driver Not Found,CID905751,Prime SUV,Ulsoor,Koramangala,null,null,null,null,null,null,404,null,0,null,null,#NAME?
29-07-2024 01:37,01:37:00,CNR2572814657,Success,CID310584,eBike,Vijayanagar,Electronic City,196,50,null,null,Yes,Customer Demand,320,Cash,30,4.9,4.1,#NAME?
11-07-2024 09:53,09:53:00,CNR7460718488,Success,CID508352,Auto,MG Road,Hennur,280,45,null,null,No,null,1256,Cash,10,3.8,3.9,#NAME?
20-07-2024 13:18,13:18:00,CNR7908144950,Success,CID351780,Prime Plus,Sarjapur Road,Hebbal,245,60,null,null,No,null,233,Cash,7,5,4.9,#NAME?
22-07-2024 05:03,05:03:00,CNR7954226122,Success,CID163046,Prime Sedan,Whitefield,Rajajinagar,140,35,null,null,No,null,166,Cash,27,4,4.6,#NAME?
24-07-2024 23:55,23:55:00,CNR7822047273,Driver Not Found,CID485699,Bike,Ramamurthy Nagar,Shantinagar,null,null,null,null,null,null,272,null,0,null,null,#NAME?
29-07-2024 18:34,18:34:00,CNR5591437168,Canceled by Customer,CID363499,Prime SUV,Bannerghatta Road,Chamarajpet,null,null,Driver is not moving towards pickup location,null,null,null,149,null,0,null,null,#NAME?
16-07-2024 18:53,18:53:00,CNR3770681125,Success,CID806295,Mini,RT Nagar,Rajarajeshwari Nagar,224,80,null,null,No,null,478,UPI,47,4.3,3.4,#NAME?
20-07-2024 06:56,06:56:00,CNR7002408297,Success,CID229610,Mini,KR Puram,MG Road,49,90,null,null,No,null,331,Cash,40,3.3,4.1,#NAME?
05-07-2024 07:50,07:50:00,CNR2037436309,Success,CID417885,eBike,Hosur Road,Marathahalli,147,110,null,null,No,null,2349,UPI,19,4.2,3.6,#NAME?
25-07-2024 02:53,02:53:00,CNR8864937063,Success,CID219255,Mini,Majestic,Devanahalli,182,120,null,null,No,null,499,UPI,22,3.1,3.7,#NAME?
09-07-2024 15:21,15:21:00,CNR5039703496,Canceled by Driver,CID873642,Auto,Varthur,RT Nagar,null,null,null,Personal & Car related issue,null,null,199,null,0,null,null,#NAME?
11-07-2024 19:05,19:05:00,CNR3056029413,Success,CID484397,Auto,Yeshwanthpur,Indiranagar,140,45,null,null,No,null,323,Cash,19,4.3,4.2,#NAME?
23-07-2024 06:21,06:21:00,CNR4846063175,Success,CID938663,Prime Sedan,Basavanagudi,Langford Town,294,45,null,null,No,null,335,Cash,43,4.8,4.7,#NAME?
23-07-2024 09:09,09:09:00,CNR5991747197,Canceled by Driver,CID485283,Mini,Ramamurthy Nagar,Marathahalli,null,null,null,Personal & Car related issue,null,null,506,null,0,null,null,#NAME?
08-07-2024 22:44,22:44:00,CNR2035773420,Canceled by Customer,CID949175,Mini,Richmond Town,Banashankari,null,null,Wrong Address,null,null,null,229,null,0,null,null,#NAME?
17-07-2024 13:30,13:30:00,CNR9191885085,Canceled by Driver,CID997800,Mini,Richmond Town,Devanahalli,null,null,null,More than permitted people in there,null,null,2078,null,0,null,null,#NAME?
09-07-2024 12:42,12:42:00,CNR6114383516,Success,CID365741,Bike,Kammanahalli,Varthur,154,80,null,null,No,null,914,UPI,37,4.2,3.8,#NAME?
03-07-2024 06:33,06:33:00,CNR1482817983,Success,CID683733,Mini,Rajajinagar,Kadugodi,294,145,null,null,No,null,1785,Cash,45,4.1,4.3,#NAME?
05-07-2024 02:40,02:40:00,CNR9383792037,Canceled by Customer,CID156630,Mini,Sarjapur Road,Malleshwaram,null,null,Driver is not moving towards pickup location,null,null,null,540,null,0,null,null,#NAME?
26-07-2024 06:51,06:51:00,CNR1209419993,Driver Not Found,CID248754,Prime Plus,Sahakar Nagar,KR Puram,null,null,null,null,null,null,479,null,0,null,null,#NAME?
09-07-2024 06:07,06:07:00,CNR6489484620,Success,CID836424,eBike,Indiranagar,Yeshwanthpur,175,105,null,null,No,null,176,Cash,17,3.8,3.1,#NAME?
19-07-2024 10:28,10:28:00,CNR5906676399,Success,CID261240,Prime Sedan,Hennur,Chamarajpet,301,80,null,null,No,null,304,UPI,29,4.7,4.4,#NAME?
05-07-2024 19:28,19:28:00,CNR2234392280,Driver Not Found,CID463118,Bike,Ramamurthy Nagar,RT Nagar,null,null,null,null,null,null,926,null,0,null,null,#NAME?
03-07-2024 02:18,02:18:00,CNR3081573335,Canceled by Driver,CID239952,Prime Plus,Tumkur Road,Cox Town,null,null,null,Personal & Car related issue,null,null,291,null,0,null,null,#NAME?
06-07-2024 10:26,10:26:00,CNR8121815508,Success,CID641866,Prime SUV,Bannerghatta Road,Yeshwanthpur,224,25,null,null,No,null,444,UPI,12,4.3,3.2,#NAME?
15-07-2024 15:13,15:13:00,CNR8337838839,Success,CID342076,Prime SUV,Bannerghatta Road,Malleshwaram,287,100,null,null,No,null,478,UPI,30,3.5,4.6,#NAME?
16-07-2024 03:11,03:11:00,CNR9485617547,Success,CID557602,Bike,Shantinagar,Chamarajpet,63,60,null,null,No,null,375,Cash,14,4.8,3.7,#NAME?
02-07-2024 16:48,16:48:00,CNR1532737880,Success,CID529079,Auto,Bellandur,Shivajinagar,98,35,null,null,No,null,110,UPI,19,4.4,3.6,#NAME?
08-07-2024 22:34,22:34:00,CNR6772321511,Success,CID452043,Mini,Hosur Road,Bannerghatta Road,308,95,null,null,No,null,2038,Cash,44,3.7,4.1,#NAME?
17-07-2024 17:18,17:18:00,CNR8943122137,Driver Not Found,CID603345,eBike,Frazer Town,Bannerghatta Road,null,null,null,null,null,null,945,null,0,null,null,#NAME?
24-07-2024 02:01,02:01:00,CNR7970069145,Canceled by Driver,CID835733,Bike,MG Road,Indiranagar,null,null,null,Customer was coughing/sick,null,null,182,null,0,null,null,#NAME?
15-07-2024 20:28,20:28:00,CNR8310184356,Canceled by Driver,CID458894,Mini,RT Nagar,Malleshwaram,null,null,null,More than permitted people in there,null,null,1086,null,0,null,null,#NAME?
27-07-2024 20:23,20:23:00,CNR6412524209,Driver Not Found,CID228720,Auto,Malleshwaram,Hulimavu,null,null,null,null,null,null,234,null,0,null,null,#NAME?
06-07-2024 02:46,02:46:00,CNR6197231834,Success,CID427973,Mini,Kengeri,Sahakar Nagar,56,65,null,null,No,null,230,Credit Card,48,3.1,5,#NAME?
13-07-2024 16:28,16:28:00,CNR7369650027,Success,CID342212,eBike,Shantinagar,Malleshwaram,147,75,null,null,No,null,114,UPI,3,3.4,4.5,#NAME?
24-07-2024 18:44,18:44:00,CNR3504556232,Canceled by Customer,CID151677,Prime SUV,Marathahalli,Marathahalli,null,null,Wrong Address,null,null,null,495,null,0,null,null,#NAME?
28-07-2024 20:07,20:07:00,CNR4774858555,Success,CID175299,Auto,Richmond Town,Hennur,252,145,null,null,No,null,242,Cash,3,3.2,3.6,#NAME?
30-07-2024 21:10,21:10:00,CNR7583166422,Canceled by Customer,CID758396,Auto,Sarjapur Road,BTM Layout,null,null,Driver is not moving towards pickup location,null,null,null,267,null,0,null,null,#NAME?
26-07-2024 19:59,19:59:00,CNR3593853402,Success,CID674266,eBike,Shantinagar,RT Nagar,70,90,null,null,No,null,471,Cash,35,4.9,4.6,#NAME?
03-07-2024 23:13,23:13:00,CNR7099218160,Canceled by Driver,CID736682,Bike,Peenya,RT Nagar,null,null,null,Personal & Car related issue,null,null,398,null,0,null,null,#NAME?
26-07-2024 07:58,07:58:00,CNR1470679452,Success,CID959902,Mini,BTM Layout,BTM Layout,133,45,null,null,No,null,390,UPI,45,3.7,3.1,#NAME?
25-07-2024 22:41,22:41:00,CNR5015166274,Driver Not Found,CID740488,Prime Sedan,Hennur,Richmond Town,null,null,null,null,null,null,551,null,0,null,null,#NAME?
24-07-2024 01:11,01:11:00,CNR5096669358,Canceled by Customer,CID203746,Prime Plus,Langford Town,Kengeri,null,null,AC is Not working,null,null,null,870,null,0,null,null,#NAME?
27-07-2024 01:46,01:46:00,CNR7695291536,Success,CID252334,Auto,Hennur,BTM Layout,154,35,null,null,No,null,285,Cash,9,3.3,3.2,#NAME?
03-07-2024 22:50,22:50:00,CNR3780301118,Success,CID415898,eBike,MG Road,Ulsoor,217,65,null,null,No,null,157,Cash,31,4,3.1,#NAME?
22-07-2024 06:42,06:42:00,CNR6144706216,Success,CID506062,Prime Plus,Ulsoor,Banashankari,224,145,null,null,No,null,981,Cash,44,3.2,4.9,#NAME?
05-07-2024 02:42,02:42:00,CNR1859669263,Driver Not Found,CID410066,Mini,Ramamurthy Nagar,Kengeri,null,null,null,null,null,null,465,null,0,null,null,#NAME?
27-07-2024 12:04,12:04:00,CNR6911604164,Canceled by Customer,CID780357,Auto,Vijayanagar,Electronic City,null,null,Driver asked to cancel,null,null,null,757,null,0,null,null,#NAME?
09-07-2024 17:02,17:02:00,CNR6058006301,Success,CID918865,Prime Plus,Rajarajeshwari Nagar,Frazer Town,266,35,null,null,No,null,427,Cash,4,3.4,4.9,#NAME?
24-07-2024 10:30,10:30:00,CNR2540399685,Driver Not Found,CID359735,Bike,Nagarbhavi,Tumkur Road,null,null,null,null,null,null,2273,null,0,null,null,#NAME?
29-07-2024 13:48,13:48:00,CNR8677259849,Success,CID368576,Prime Plus,Padmanabhanagar,Indiranagar,287,85,null,null,No,null,254,Cash,32,4.7,4,#NAME?
14-07-2024 22:39,22:39:00,CNR9790332410,Success,CID884932,Bike,Ulsoor,HSR Layout,168,115,null,null,No,null,445,Cash,18,4.2,4.5,#NAME?
18-07-2024 00:41,00:41:00,CNR4048926706,Driver Not Found,CID311702,Bike,Shivajinagar,Electronic City,null,null,null,null,null,null,773,null,0,null,null,#NAME?
25-07-2024 13:54,13:54:00,CNR5373393584,Success,CID500652,Prime Plus,Kengeri,Shantinagar,70,50,null,null,No,null,465,UPI,21,3.8,4.4,#NAME?
04-07-2024 00:44,00:44:00,CNR3224534484,Success,CID423206,eBike,JP Nagar,Frazer Town,98,135,null,null,No,null,417,UPI,25,4.2,4.1,#NAME?
11-07-2024 09:31,09:31:00,CNR5328158122,Success,CID930372,Prime Sedan,Sarjapur Road,Banashankari,238,90,null,null,No,null,211,Cash,24,3.2,4.2,#NAME?
05-07-2024 07:00,07:00:00,CNR1690929157,Success,CID429523,Prime Plus,Tumkur Road,Vijayanagar,245,110,null,null,No,null,120,UPI,34,3.4,3.6,#NAME?
17-07-2024 01:34,01:34:00,CNR2367082614,Driver Not Found,CID417202,Prime SUV,Kammanahalli,Hosur Road,null,null,null,null,null,null,414,null,0,null,null,#NAME?
28-07-2024 10:40,10:40:00,CNR1987331638,Success,CID846443,Bike,Hennur,Kengeri,238,115,null,null,No,null,552,Cash,27,4.5,3.7,#NAME?
20-07-2024 15:25,15:25:00,CNR3603312777,Success,CID724661,Prime Plus,Varthur,Chickpet,273,60,null,null,No,null,325,UPI,14,4.5,4.9,#NAME?
14-07-2024 21:21,21:21:00,CNR3255639617,Driver Not Found,CID582881,Bike,Hosur Road,Malleshwaram,null,null,null,null,null,null,347,null,0,null,null,#NAME?
26-07-2024 15:49,15:49:00,CNR5786843739,Canceled by Customer,CID131207,Mini,Banashankari,Devanahalli,null,null,Driver is not moving towards pickup location,null,null,null,394,null,0,null,null,#NAME?
29-07-2024 20:13,20:13:00,CNR1361395365,Success,CID971609,Bike,Bannerghatta Road,Chickpet,56,95,null,null,No,null,366,UPI,38,4.9,3.2,#NAME?
03-07-2024 23:56,23:56:00,CNR3586227952,Success,CID338839,Mini,Varthur,Yeshwanthpur,112,90,null,null,No,null,700,Cash,49,4.8,4.7,#NAME?
04-07-2024 20:12,20:12:00,CNR9366389211,Driver Not Found,CID249227,eBike,Magadi Road,Chickpet,null,null,null,null,null,null,953,null,0,null,null,#NAME?
12-07-2024 12:14,12:14:00,CNR3019341966,Driver Not Found,CID527489,Prime SUV,Jayanagar,Tumkur Road,null,null,null,null,null,null,307,null,0,null,null,#NAME?
22-07-2024 09:34,09:34:00,CNR2011437001,Success,CID578958,Auto,RT Nagar,JP Nagar,70,45,null,null,No,null,877,Cash,7,4.2,4,#NAME?
12-07-2024 04:26,04:26:00,CNR2682472850,Success,CID938183,eBike,Hennur,Shantinagar,175,115,null,null,No,null,439,Cash,27,3.7,4.5,#NAME?
08-07-2024 12:02,12:02:00,CNR1053411765,Driver Not Found,CID734481,Prime SUV,Chickpet,Kengeri,null,null,null,null,null,null,454,null,0,null,null,#NAME?
22-07-2024 09:02,09:02:00,CNR2711499773,Success,CID788496,Prime SUV,Tumkur Road,Varthur,252,140,null,null,No,null,939,Cash,21,3.1,3.7,#NAME?
19-07-2024 12:55,12:55:00,CNR5411262333,Success,CID911948,Prime Sedan,Banashankari,Langford Town,189,80,null,null,No,null,764,Cash,25,4,4.3,#NAME?
27-07-2024 23:42,23:42:00,CNR5371370901,Success,CID987564,eBike,Electronic City,Bellandur,287,30,null,null,No,null,1199,Cash,21,3.7,3.5,#NAME?
13-07-2024 20:47,20:47:00,CNR3310111086,Success,CID182912,Auto,MG Road,Bellandur,56,120,null,null,No,null,987,Cash,8,3.5,3.5,#NAME?
21-07-2024 10:31,10:31:00,CNR6335390233,Success,CID300268,Auto,Devanahalli,Basavanagudi,91,80,null,null,No,null,595,Cash,5,3.9,3.2,#NAME?
16-07-2024 20:06,20:06:00,CNR5538978534,Driver Not Found,CID458683,Prime Plus,Peenya,Koramangala,null,null,null,null,null,null,224,null,0,null,null,#NAME?
01-07-2024 00:56,00:56:00,CNR9518501147,Success,CID145749,Mini,Rajajinagar,Magadi Road,273,60,null,null,No,null,958,Cash,19,4.9,4.8,#NAME?
07-07-2024 13:35,13:35:00,CNR1279571166,Success,CID199113,Prime Plus,Cox Town,MG Road,147,80,null,null,No,null,943,Cash,31,3,3.5,#NAME?
27-07-2024 18:45,18:45:00,CNR3887402019,Driver Not Found,CID611462,Bike,Indiranagar,Magadi Road,null,null,null,null,null,null,304,null,0,null,null,#NAME?
16-07-2024 14:02,14:02:00,CNR3378601055,Driver Not Found,CID245974,Prime Sedan,Yeshwanthpur,Marathahalli,null,null,null,null,null,null,476,null,0,null,null,#NAME?
11-07-2024 20:08,20:08:00,CNR6686734380,Success,CID311627,Auto,Peenya,Rajajinagar,252,75,null,null,No,null,853,UPI,12,4.8,3.6,#NAME?
15-07-2024 06:27,06:27:00,CNR9330411713,Success,CID342698,Prime Plus,Basavanagudi,Jayanagar,147,130,null,null,No,null,476,Cash,29,4.9,4.8,#NAME?
29-07-2024 01:18,01:18:00,CNR1248661684,Success,CID909843,Mini,Vijayanagar,Bellandur,133,135,null,null,No,null,865,UPI,8,4.1,3.3,#NAME?
18-07-2024 09:15,09:15:00,CNR9480088395,Canceled by Driver,CID233605,Prime Sedan,Electronic City,Electronic City,null,null,null,Customer was coughing/sick,null,null,159,null,0,null,null,#NAME?
10-07-2024 08:21,08:21:00,CNR9683059205,Success,CID261192,Prime Sedan,Cox Town,Bellandur,287,80,null,null,No,null,431,Cash,2,4.1,3.9,#NAME?
01-07-2024 04:37,04:37:00,CNR2293012393,Success,CID618451,Prime Sedan,Hosur Road,Koramangala,175,125,null,null,No,null,240,Cash,18,3.2,4.7,#NAME?
25-07-2024 18:04,18:04:00,CNR4620865111,Success,CID180908,Auto,Rajajinagar,MG Road,63,90,null,null,No,null,221,Cash,6,4.9,3.4,#NAME?
02-07-2024 07:23,07:23:00,CNR8067196324,Canceled by Driver,CID381503,Mini,Sahakar Nagar,Chamarajpet,null,null,null,Customer related issue,null,null,110,null,0,null,null,#NAME?
23-07-2024 08:05,08:05:00,CNR9526664430,Success,CID682581,Prime SUV,Langford Town,Richmond Town,63,30,null,null,No,null,149,UPI,14,3.5,4.1,#NAME?
12-07-2024 16:28,16:28:00,CNR9011720081,Canceled by Driver,CID892357,eBike,HSR Layout,Padmanabhanagar,null,null,null,Customer was coughing/sick,null,null,2531,null,0,null,null,#NAME?
13-07-2024 16:05,16:05:00,CNR3980352580,Success,CID332696,Mini,Indiranagar,Magadi Road,308,95,null,null,No,null,262,Cash,5,3.4,4.6,#NAME?
15-07-2024 09:07,09:07:00,CNR7681815629,Canceled by Driver,CID985397,Bike,HSR Layout,Chickpet,null,null,null,Personal & Car related issue,null,null,140,null,0,null,null,#NAME?
02-07-2024 01:02,01:02:00,CNR2040077757,Driver Not Found,CID989825,Mini,BTM Layout,RT Nagar,null,null,null,null,null,null,300,null,0,null,null,#NAME?
26-07-2024 01:58,01:58:00,CNR8847525216,Success,CID358314,Bike,Marathahalli,Peenya,203,95,null,null,No,null,358,UPI,44,3.4,3.3,#NAME?
02-07-2024 09:25,09:25:00,CNR4968671292,Success,CID584308,Mini,Vijayanagar,Majestic,77,65,null,null,No,null,110,Cash,5,3.8,4.9,#NAME?
04-07-2024 23:16,23:16:00,CNR5464287244,Success,CID135267,Mini,Peenya,Majestic,210,140,null,null,No,null,989,Cash,42,4.4,3.6,#NAME?
24-07-2024 03:09,03:09:00,CNR5149374936,Canceled by Driver,CID492723,Prime Plus,Sarjapur Road,Jayanagar,null,null,null,Personal & Car related issue,null,null,333,null,0,null,null,#NAME?
22-07-2024 01:16,01:16:00,CNR2073668056,Driver Not Found,CID325624,Prime SUV,Basavanagudi,Bellandur,null,null,null,null,null,null,944,null,0,null,null,#NAME?
10-07-2024 01:20,01:20:00,CNR5815720227,Success,CID394666,Bike,Shivajinagar,Banashankari,147,100,null,null,No,null,761,UPI,39,3.5,3.2,#NAME?
18-07-2024 23:01,23:01:00,CNR9534335070,Driver Not Found,CID377158,Bike,Rajarajeshwari Nagar,Mysore Road,null,null,null,null,null,null,206,null,0,null,null,#NAME?
01-07-2024 16:00,16:00:00,CNR6058240032,Success,CID312285,Prime SUV,Whitefield,Hebbal,140,90,null,null,No,null,181,UPI,20,4.3,4.5,#NAME?
04-07-2024 18:47,18:47:00,CNR2633689907,Driver Not Found,CID445291,Auto,Varthur,JP Nagar,null,null,null,null,null,null,246,null,0,null,null,#NAME?
26-07-2024 02:26,02:26:00,CNR9019647302,Success,CID676393,eBike,Yeshwanthpur,Indiranagar,259,120,null,null,No,null,305,Credit Card,38,3.9,4.4,#NAME?
07-07-2024 18:41,18:41:00,CNR2345862087,Success,CID595558,eBike,Chickpet,Whitefield,266,100,null,null,No,null,206,UPI,48,4.5,4.7,#NAME?
25-07-2024 05:22,05:22:00,CNR5155723978,Success,CID929626,eBike,Yeshwanthpur,Hennur,147,50,null,null,No,null,494,UPI,45,4.1,4.4,#NAME?
16-07-2024 12:26,12:26:00,CNR4557968601,Success,CID247046,Mini,Chamarajpet,Kengeri,119,130,null,null,No,null,697,Cash,10,3.4,3.6,#NAME?
17-07-2024 23:32,23:32:00,CNR2871343860,Success,CID251243,Bike,Ramamurthy Nagar,Bellandur,77,85,null,null,Yes,Other Issue,2185,UPI,17,3.9,4.8,#NAME?
13-07-2024 17:18,17:18:00,CNR3010081432,Success,CID488204,Prime Sedan,Bannerghatta Road,Tumkur Road,224,90,null,null,No,null,483,Cash,20,4.4,4.9,#NAME?
08-07-2024 11:40,11:40:00,CNR1457509871,Success,CID712169,Prime Plus,Banashankari,Kadugodi,35,35,null,null,No,null,246,UPI,31,5,4,#NAME?
